movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt18568152,Fractures,2018,,80 min,"Action, Adventure, Fantasy",,Will rain and Abigail fight Herobrine and win?,Rain Olaguer,/name/nm13474036/,,,,
tt8929446,Yo-Kai Watch 4,2017,,94 min,"Action, Family, Fantasy",6.6,Add a Plot,Shinji Ushiro,/name/nm2907074/,,,25.0,
tt0428937,Ang panday IV,1984,,,"Action, Adventure, Fantasy",6.0,"AS USUAL, FANTASY, ADVENTURE, AND UPRIGHT PERSONAL COMMUNITY VALUES ARE THE STUFF OF FPJ'S PANDY IV.",Fernando Poe Jr.,/name/nm0688093/,"Fernando Poe Jr., 
Marianne de la Riva, 
Lito Anzures, 
Bentot Jr.","/name/nm0688093/,/name/nm1295740/,/name/nm1163088/,/name/nm1346504/",15.0,
tt1974313,Lord of this City,2011,,71 min,"Action, Adventure, Fantasy",6.9,"A boy in the medieval ages has the ability to read and write, which is very rare in his time. His literacy saves his life when he is captured by a neighboring village and is on the verge of...                See full summary »",Jonny Strellman,/name/nm4519624/,"Greg Birkholz, 
Mandy Birkholz, 
Quinn Birkholz, 
Kevin Daily","/name/nm6145060/,/name/nm4520285/,/name/nm5897960/,/name/nm4520484/",8.0,
tt1194654,Batwoman and Robin Meet the Queen of the Vampires,1972,,,"Action, Fantasy",7.3,"Batwoman and Robin meet the Queen of the Vampires is a 1972 Filipino action horror film directed by Tony Cayado (Kamay na gumagapang, Dracula Goes to R.P., Living Dead) from a screenplay by Greg Macabenta.",Tony Cayado,/name/nm0147261/,"Robin Aristorenas, 
Virginia Aristorenas, 
Angelina Ortiz, 
Venchito Galvez","/name/nm1648551/,/name/nm1044705/,/name/nm1048272/,/name/nm0303437/",30.0,
tt1315388,Machotaildrop,2009,,91 min,"Action, Comedy, Fantasy",6.6,"Machotaildrop is a highly visual and fantastical journey about an amateur skateboarder, Walter Rhum, who realizes his dream of turning pro and riding for the world's greatest skateboard ...                See full summary »",Corey Adams,/name/nm0010859/,"Anthony Amedori, 
James Faulkner, 
Rick McCrank, 
Lukács Bicskey","/name/nm1542172/,/name/nm0269077/,/name/nm0566898/,/name/nm0081090/",176.0,
tt0058545,Sandokan alla riscossa,1964,Not Rated,91 min,"Action, Adventure, Fantasy",5.4,"When Sandokan learns he is the rightful heir to the throne of Malaysia, he immediately sets of to claim his land back.",Luigi Capuano,/name/nm0135730/,"Ray Danton, 
Guy Madison, 
Franca Bettoia, 
Mario Petri","/name/nm0200645/,/name/nm0534972/,/name/nm0079399/,/name/nm0677896/",109.0,
tt25433310,Jason and the Argonauts,,,,"Action, Adventure, Fantasy",,"To restore the kingdom of Thessaly, Jason assembles the greatest warriors of Greece to sail the Argo the far side of the world to reclaim a sacred Golden Fleece. Based on the ancient Greek epic poem 'Argonautica'.",Matthew Holmes,/name/nm2732016/,,,,
tt6483924,Dead Man's Mound,,,,"Action, Drama, Fantasy",,"A ruthless Viking seeks vengeance against his old enemy by kidnapping his daughters, but the plan is hindered by an unknown macabre presence from the legends.",Chandradeep Das,/name/nm5078871/,"Thomas Raft, 
Fredrik Wagner, 
Yohanna Idha, 
Cedomir Djordjevic","/name/nm0706371/,/name/nm3250179/,/name/nm1779355/,/name/nm5112218/",,
tt1285118,Kamen Rider Kiva: King of the Castle in the Demon World,2008,,68 min,"Action, Drama, Fantasy",5.6,"When a new foe arises in 2008, Wataru investigates it and brought him to Shiramine Takato who explains how everything began in 1986. Wataru uses Castle Doran's Time Door to travel back in time, leading him to meet his father.",Ryuta Tasaki,/name/nm0853393/,"Kôji Seto, 
Kôhei Takeda, 
Keisuke Kato, 
Reina","/name/nm2976916/,/name/nm1403631/,/name/nm3017370/,/name/nm1329114/",89.0,
